12:46:10:811      147|NO_CHANGE
12:46:10:831      148|NO_CHANGE
12:46:10:851      149|NO_CHANGE
12:46:10:871      150|NO_CHANGE
12:46:10:891      151|NO_CHANGE
12:46:10:911      152|NO_CHANGE
12:46:10:931      153|NO_CHANGE
12:46:10:951      154|NO_CHANGE
12:46:10:971      155|NO_CHANGE
12:46:10:991      156|NO_CHANGE
12:46:11:11       157|MMW !M 400 -400
12:46:11:31       158|NO_CHANGE
12:46:11:51       159|NO_CHANGE
12:46:11:71       160|NO_CHANGE
12:46:11:91       161|NO_CHANGE
12:46:11:111      162|NO_CHANGE
12:46:11:131      163|NO_CHANGE
12:46:11:151      164|NO_CHANGE
12:46:11:171      165|NO_CHANGE
12:46:11:191      166|NO_CHANGE
12:46:11:211      167|NO_CHANGE
12:46:11:231      168|NO_CHANGE
12:46:11:251      169|NO_CHANGE
12:46:11:271      170|NO_CHANGE
12:46:11:291      171|NO_CHANGE
12:46:11:311      172|NO_CHANGE
12:46:11:331      173|NO_CHANGE
12:46:11:351      174|NO_CHANGE
12:46:11:371      175|NO_CHANGE
12:46:11:391      176|NO_CHANGE
12:46:11:411      177|NO_CHANGE
12:46:11:431      178|NO_CHANGE
12:46:11:451      179|NO_CHANGE
12:46:11:471      180|NO_CHANGE
12:46:11:491      181|NO_CHANGE
12:46:11:511      182|NO_CHANGE
12:46:11:531      183|NO_CHANGE
12:46:11:551      184|NO_CHANGE
12:46:11:571      185|NO_CHANGE
12:46:11:591      186|NO_CHANGE
12:46:11:611      187|NO_CHANGE
12:46:11:631      188|NO_CHANGE
12:46:11:651      189|NO_CHANGE
12:46:11:671      190|NO_CHANGE
12:46:11:691      191|NO_CHANGE
12:46:11:711      192|NO_CHANGE
12:46:11:731      193|NO_CHANGE
12:46:11:751      194|NO_CHANGE
12:46:11:771      195|NO_CHANGE
12:46:11:791      196|NO_CHANGE
12:46:11:811      197|NO_CHANGE
12:46:11:831      198|NO_CHANGE
12:46:11:851      199|NO_CHANGE
12:46:11:871      200|NO_CHANGE
12:46:11:891      201|NO_CHANGE
12:46:11:911      202|NO_CHANGE
12:46:11:931      203|NO_CHANGE
12:46:11:951      204|NO_CHANGE
12:46:11:971      205|NO_CHANGE
12:46:11:991      206|NO_CHANGE
12:46:12:11       207|NO_CHANGE
12:46:12:31       208|NO_CHANGE
12:46:12:51       209|NO_CHANGE
12:46:12:71       210|NO_CHANGE
12:46:12:91       211|NO_CHANGE
12:46:12:111      212|NO_CHANGE
12:46:12:131      213|NO_CHANGE
12:46:12:151      214|NO_CHANGE
12:46:12:171      215|NO_CHANGE
12:46:12:191      216|NO_CHANGE
12:46:12:211      217|NO_CHANGE
12:46:12:231      218|NO_CHANGE
12:46:12:251      219|NO_CHANGE
12:46:12:271      220|NO_CHANGE
12:46:12:291      221|NO_CHANGE
12:46:12:311      222|NO_CHANGE
12:46:12:331      223|NO_CHANGE
12:46:12:351      224|NO_CHANGE
12:46:12:371      225|NO_CHANGE
12:46:12:391      226|NO_CHANGE
12:46:12:411      227|NO_CHANGE
12:46:12:431      228|NO_CHANGE
12:46:12:451      229|NO_CHANGE
12:46:12:471      230|NO_CHANGE
12:46:12:491      231|NO_CHANGE
12:46:12:511      232|NO_CHANGE
12:46:12:531      233|NO_CHANGE
12:46:12:551      234|NO_CHANGE
12:46:12:571      235|NO_CHANGE
12:46:12:591      236|NO_CHANGE
12:46:12:611      237|NO_CHANGE
12:46:12:631      238|NO_CHANGE
12:46:12:651      239|NO_CHANGE
12:46:12:671      240|NO_CHANGE
12:46:12:691      241|NO_CHANGE
12:46:12:711      242|NO_CHANGE
12:46:12:731      243|NO_CHANGE
12:46:12:751      244|NO_CHANGE
12:46:12:771      245|NO_CHANGE
12:46:12:791      246|NO_CHANGE
12:46:12:811      247|NO_CHANGE
12:46:12:831      248|NO_CHANGE
12:46:12:851      249|NO_CHANGE
12:46:12:871      250|NO_CHANGE
12:46:12:891      251|NO_CHANGE
12:46:12:911      252|NO_CHANGE
12:46:12:931      253|NO_CHANGE
12:46:12:951      254|NO_CHANGE
12:46:12:971      255|NO_CHANGE
12:46:12:991      256|NO_CHANGE
12:46:13:11       257|NO_CHANGE
12:46:13:31       258|NO_CHANGE
12:46:13:51       259|NO_CHANGE
12:46:13:71       260|NO_CHANGE
12:46:13:91       261|NO_CHANGE
12:46:13:111      262|NO_CHANGE
12:46:13:131      263|NO_CHANGE
12:46:13:151      264|NO_CHANGE
12:46:13:171      265|NO_CHANGE
12:46:13:191      266|NO_CHANGE
12:46:13:211      267|NO_CHANGE
12:46:13:231      268|NO_CHANGE
12:46:13:251      269|NO_CHANGE
12:46:13:271      270|NO_CHANGE
12:46:13:291      271|NO_CHANGE
12:46:13:311      272|NO_CHANGE
12:46:13:331      273|NO_CHANGE
12:46:13:351      274|NO_CHANGE
12:46:13:371      275|NO_CHANGE
12:46:13:391      276|NO_CHANGE
12:46:13:411      277|NO_CHANGE
12:46:13:431      278|NO_CHANGE
12:46:13:451      279|NO_CHANGE
12:46:13:471      280|NO_CHANGE
12:46:13:491      281|NO_CHANGE
12:46:13:511      282|NO_CHANGE
12:46:13:531      283|NO_CHANGE
12:46:13:551      284|NO_CHANGE
12:46:13:571      285|NO_CHANGE
12:46:13:591      286|NO_CHANGE
12:46:13:611      287|NO_CHANGE
12:46:13:631      288|NO_CHANGE
12:46:13:651      289|NO_CHANGE
12:46:13:671      290|NO_CHANGE
12:46:13:691      291|NO_CHANGE
12:46:13:711      292|NO_CHANGE
12:46:13:731      293|NO_CHANGE
12:46:13:751      294|NO_CHANGE
12:46:13:771      295|NO_CHANGE
12:46:13:791      296|NO_CHANGE
12:46:13:811      297|NO_CHANGE
12:46:13:831      298|NO_CHANGE
12:46:13:851      299|NO_CHANGE
12:46:13:871      300|NO_CHANGE
12:46:13:891      301|NO_CHANGE
12:46:13:911      302|NO_CHANGE
12:46:13:931      303|NO_CHANGE
12:46:13:951      304|NO_CHANGE
12:46:13:971      305|NO_CHANGE
12:46:13:991      306|NO_CHANGE
12:46:14:11       307|NO_CHANGE
12:46:14:31       308|NO_CHANGE
12:46:14:51       309|NO_CHANGE
12:46:14:71       310|NO_CHANGE
12:46:14:91       311|NO_CHANGE
12:46:14:111      312|NO_CHANGE
12:46:14:131      313|NO_CHANGE
12:46:14:151      314|NO_CHANGE
12:46:14:171      315|NO_CHANGE
12:46:14:191      316|NO_CHANGE
12:46:14:211      317|NO_CHANGE
12:46:14:231      318|NO_CHANGE
12:46:14:251      319|NO_CHANGE
12:46:14:271      320|NO_CHANGE
12:46:14:291      321|NO_CHANGE
12:46:14:311      322|NO_CHANGE
12:46:14:331      323|NO_CHANGE
12:46:14:351      324|NO_CHANGE
12:46:14:371      325|NO_CHANGE
12:46:14:391      326|NO_CHANGE
12:46:14:411      327|NO_CHANGE
12:46:14:431      328|NO_CHANGE
12:46:14:451      329|NO_CHANGE
12:46:14:471      330|NO_CHANGE
12:46:14:491      331|NO_CHANGE
12:46:14:511      332|NO_CHANGE
12:46:14:531      333|NO_CHANGE
12:46:14:551      334|NO_CHANGE
12:46:14:571      335|NO_CHANGE
12:46:14:591      336|NO_CHANGE
12:46:14:611      337|NO_CHANGE
12:46:14:631      338|NO_CHANGE
12:46:14:651      339|NO_CHANGE
12:46:14:671      340|NO_CHANGE
12:46:14:691      341|NO_CHANGE
12:46:14:711      342|NO_CHANGE
12:46:14:731      343|NO_CHANGE
12:46:14:751      344|NO_CHANGE
12:46:14:771      345|NO_CHANGE
12:46:14:791      346|NO_CHANGE
12:46:14:811      347|NO_CHANGE
12:46:14:831      348|NO_CHANGE
12:46:14:851      349|NO_CHANGE
12:46:14:871      350|NO_CHANGE
12:46:14:891      351|NO_CHANGE
12:46:14:911      352|NO_CHANGE
12:46:14:931      353|NO_CHANGE
12:46:14:951      354|NO_CHANGE
12:46:14:971      355|NO_CHANGE
12:46:14:991      356|NO_CHANGE
12:46:15:11       357|NO_CHANGE
12:46:15:31       358|NO_CHANGE
12:46:15:51       359|NO_CHANGE
12:46:15:71       360|NO_CHANGE
12:46:15:91       361|NO_CHANGE
12:46:15:111      362|NO_CHANGE
12:46:15:131      363|NO_CHANGE
12:46:15:151      364|NO_CHANGE
12:46:15:171      365|NO_CHANGE
12:46:15:191      366|NO_CHANGE
12:46:15:211      367|NO_CHANGE
12:46:15:231      368|NO_CHANGE
12:46:15:251      369|NO_CHANGE
12:46:15:271      370|NO_CHANGE
12:46:15:291      371|NO_CHANGE
12:46:15:311      372|NO_CHANGE
12:46:15:331      373|NO_CHANGE
12:46:15:351      374|NO_CHANGE
12:46:15:371      375|NO_CHANGE
12:46:15:391      376|NO_CHANGE
12:46:15:411      377|NO_CHANGE
12:46:15:431      378|MMW !M 0 0
12:46:15:451      379|NO_CHANGE
12:46:15:471      380|NO_CHANGE
12:46:15:491      381|NO_CHANGE
12:46:15:511      382|NO_CHANGE
12:46:15:531      383|NO_CHANGE
12:46:15:551      384|NO_CHANGE
12:46:15:571      385|NO_CHANGE
12:46:15:591      386|NO_CHANGE
12:46:15:611      387|NO_CHANGE
12:46:15:631      388|NO_CHANGE
12:46:15:651      389|NO_CHANGE
12:46:15:671      390|NO_CHANGE
12:46:15:691      391|NO_CHANGE
12:46:15:711      392|NO_CHANGE
12:46:15:731      393|NO_CHANGE
12:46:15:751      394|NO_CHANGE
12:46:15:771      395|NO_CHANGE
12:46:15:791      396|NO_CHANGE
12:46:15:811      397|MMW !M 400 400
12:46:15:831      398|NO_CHANGE
12:46:15:851      399|NO_CHANGE
12:46:15:871      400|NO_CHANGE
12:46:15:891      401|NO_CHANGE
12:46:15:911      402|NO_CHANGE
12:46:15:931      403|NO_CHANGE
12:46:15:951      404|NO_CHANGE
12:46:15:971      405|NO_CHANGE
12:46:15:991      406|NO_CHANGE
12:46:16:11       407|NO_CHANGE
12:46:16:31       408|NO_CHANGE
12:46:16:51       409|NO_CHANGE
12:46:16:71       410|MMW !M 0 0
12:46:16:91       411|NO_CHANGE
12:46:16:111      412|NO_CHANGE
12:46:16:131      413|NO_CHANGE
12:46:16:151      414|NO_CHANGE
12:46:16:171      415|NO_CHANGE
12:46:16:191      416|NO_CHANGE
